,ID,Area,City,Restaurant,price,avg_ratings,total_ratings,food_type,Address,delivery_time,Price_range,Rating_range,Delivery_range,primary_cuisine,num_of_cuisines,popularity_scores,Pop_bracket
4749,396747,Shantinagar,Bangalore,Lunchbox,200.0,4.1,100,"North Indian,Chinese,Desserts,Biryani",Residency Road,38,mid range,High rated,Fast Delivery,North Indian,4,18.921994119049163,Medium Popularity
4750,396748,Shantinagar,Bangalore,The Good Bowl,400.0,4.2,20,"North Indian,Biryani,Chinese,Asian,Pastas,Desserts",Residency Road,39,mid range,High rated,Fast Delivery,North Indian,6,12.786994238438377,Medium Popularity
4751,396750,Shantinagar,Bangalore,The Biryani Life,250.0,4.0,20,"Biryani,Hyderabadi,Lucknowi,North Indian,Mughlai,Combo,Desserts",Residency Road,38,mid range,avg rated,Fast Delivery,Biryani,7,12.178089750893692,Medium Popularity
4752,396752,Shantinagar,Bangalore,Slay Coffee,200.0,4.4,20,"Beverages,Desserts",Residency Road,44,mid range,High rated,Moderate,Beverages,2,13.395898725983063,Medium Popularity
4753,396878,Salt Lake,Kolkata,Wow! China Bistro,400.0,4.0,100,"Tibetan,Fast Food,Chinese,Asian,Snacks,Continental,Desserts,Beverages",Saltlake,77,mid range,avg rated,slow ,Tibetan,8,18.46048206736504,Medium Popularity
4754,396976,Nallakunta & Vidyanagar,Hyderabad,Mamaz Almandi,300.0,2.9,80,Indian,Nallakunta & Vidyanagar,48,mid range,below avg rated,Moderate,Indian,1,12.743902548550073,Medium Popularity
4755,397037,Scruz Bandra East,Mumbai,Saavis Magic Kitchen,250.0,2.9,80,"Indian,Fast Food",Scruz Bandra East,50,mid range,below avg rated,Moderate,Indian,2,12.743902548550073,Medium Popularity
4756,397118,Scruz Bandra East,Mumbai,Tokyo Treat,1200.0,2.9,80,"Japanese,Asian,Healthy Food",Scruz Bandra East,47,premium,below avg rated,Moderate,Japanese,3,12.743902548550073,Medium Popularity
4757,397120,Scruz Bandra East,Mumbai,Sushiholic,1300.0,3.2,20,"Japanese,Asian,Healthy Food",Scruz Bandra East,40,premium,avg rated,Fast Delivery,Japanese,3,9.742471800714954,Less popularity
4758,397128,Scruz Bandra East,Mumbai,Fitbox,250.0,2.9,80,"Healthy Food,Salads,Keto",Scruz Bandra East,42,mid range,below avg rated,Moderate,Healthy Food,3,12.743902548550073,Medium Popularity
4759,397442,Bandra West,Mumbai,U Turn At Khar West,200.0,2.9,80,Chinese  Continental  Indian  Beverages,Bandra West,60,mid range,below avg rated,slow ,Chinese  Continental  Indian  Beverages,1,12.743902548550073,Medium Popularity
4760,397493,Himayath Nagar,Hyderabad,A Bowl Affair,300.0,3.3,20,"Indian,Chinese,Combo,Beverages",Himayath Nagar,33,mid range,avg rated,Fast Delivery,Indian,4,10.046924044487296,Medium Popularity
4761,397566,Kurla,Mumbai,Shaan Chinese,400.0,2.9,80,Chinese,Kurla,37,mid range,below avg rated,Fast Delivery,Chinese,1,12.743902548550073,Medium Popularity
4762,397567,Annanagar,Chennai,Le Roll Factorie,300.0,2.9,80,"Chinese,North Indian,Continental",Annanagar,69,mid range,below avg rated,slow ,Chinese,3,12.743902548550073,Medium Popularity
4763,397573,Ruby Area,Kolkata,Wah Phuchka,100.0,4.7,50,"Fast Food,Beverages,Snacks",Ruby Area,74,budget,High rated,slow ,Fast Food,3,18.479580473804333,Medium Popularity
4764,397618,Central Bangalore,Bangalore,Biryani Trip,400.0,4.2,100,"Biryani,Hyderabadi,Indian",Central Bangalore,32,mid range,High rated,Fast Delivery,Biryani,3,19.38350617073329,Medium Popularity
4765,397622,Central Bangalore,Bangalore,Paratha Envy,400.0,4.4,100,North Indian,Central Bangalore,48,mid range,High rated,Moderate,North Indian,1,20.306530274101544,Medium Popularity
4766,397630,Central Bangalore,Bangalore,Andhra Gunpowder,400.0,4.3,500,"Andhra,Biryani",Central Bangalore,33,mid range,High rated,Fast Delivery,Andhra,2,26.731406234664917,High Popularity
4767,397634,Santoshpur,Kolkata,Hot And Fresh Foodies,250.0,2.9,80,"Chinese,Biryani,Tandoor",Santoshpur,95,mid range,below avg rated,slow ,Chinese,3,12.743902548550073,Medium Popularity
4768,397812,Annanagar,Chennai,Mlr Restaurant,450.0,2.9,80,"Indian,Biryani,Asian,Tandoor,Grill,Barbecue",Annanagar,61,premium,below avg rated,slow ,Indian,6,12.743902548550073,Medium Popularity
4769,397871,Kothapet & Dilsukhnagar,Hyderabad,Nalabheema Kitchen,250.0,3.9,100,Chinese,Kothapet & Dilsukhnagar,60,mid range,avg rated,slow ,Chinese,1,17.99897001568091,Medium Popularity
4770,397918,Piplod,Surat,Binayak Fast Food,200.0,4.5,50,Fast Food,Piplod,58,mid range,High rated,slow ,Fast Food,1,17.693215347259464,Medium Popularity
4771,397995,Rohini,Delhi,The Godfathers Cafe,350.0,2.9,80,"Fast Food,Beverages",Rohini,62,mid range,below avg rated,slow ,Fast Food,2,12.743902548550073,Medium Popularity
4772,398015,Swargate,Pune,Breaking Bread Pune - Mehta Foods,200.0,2.9,80,Indian,Swargate,48,mid range,below avg rated,Moderate,Indian,1,12.743902548550073,Medium Popularity
4773,398095,Esplanade,Kolkata,Monginis,300.0,4.2,20,"Desserts,Bakery",Burrabazar,36,mid range,High rated,Fast Delivery,Desserts,2,12.786994238438377,Medium Popularity
4774,398106,Ghatkopar Vikhroli,Mumbai,Momos Magic,200.0,2.9,80,Fast Food  Snacks,Byculla,48,mid range,below avg rated,Moderate,Fast Food  Snacks,1,12.743902548550073,Medium Popularity
4775,398128,Sinhgad Road,Pune,Food Signal,350.0,2.9,80,"Indian,Chinese",Sinhgad Road,82,mid range,below avg rated,slow ,Indian,2,12.743902548550073,Medium Popularity
4776,398141,Laldarwaja,Ahmedabad,Nishat Restaurant Tawa Fry,400.0,4.1,100,"Mughlai,North Indian",Laldarwaja,34,mid range,High rated,Fast Delivery,Mughlai,2,18.921994119049163,Medium Popularity
4777,398161,Central Kolkata,Kolkata,Hugo And Finn,400.0,2.9,80,Desserts  Beverages,Central Kolkata,54,mid range,below avg rated,Moderate,Desserts  Beverages,1,12.743902548550073,Medium Popularity
4778,398230,Central Kolkata,Kolkata,Yo Chelo,300.0,3.9,20,"Kebabs,Tandoor,Fast Food",Central Kolkata,58,mid range,avg rated,slow ,Kebabs,3,11.87363750712135,Medium Popularity
4779,398257,Alwarpet,Chennai,The Old Mirchi Biryani,700.0,4.3,500,"Hyderabadi,Biryani,Indian,Tandoor,Chinese",Alwarpet,60,premium,High rated,slow ,Hyderabadi,5,26.731406234664917,High Popularity
4780,398386,Kothrud,Pune,Parth Veg Nonveg,300.0,2.9,80,"Indian,Chinese",Kothrud,65,mid range,below avg rated,slow ,Indian,2,12.743902548550073,Medium Popularity
4781,398426,Swargate,Pune,Hotel Vishwa,200.0,2.9,80,"North Indian,Chinese,Tandoor,Jain",Swargate,37,mid range,below avg rated,Fast Delivery,North Indian,4,12.743902548550073,Medium Popularity
4782,398440,Santoshnagar & Saidabad,Hyderabad,Ssv Foods,180.0,2.9,80,Snacks,Santoshnagar & Saidabad,53,budget,below avg rated,Moderate,Snacks,1,12.743902548550073,Medium Popularity
4783,398565,Navrangpura,Ahmedabad,Biryani Stock Exchange,400.0,3.0,20,"North Indian,Biryani",Navrangpura,46,mid range,below avg rated,Moderate,North Indian,2,9.13356731317027,Less popularity
4784,398574,Navrangpura,Ahmedabad,Bowlwrrap By Birmies,300.0,2.9,80,Fast Food,Navrangpura,37,mid range,below avg rated,Fast Delivery,Fast Food,1,12.743902548550073,Medium Popularity
4785,398591,Ameerpet,Hyderabad,Tiny Foods Homely Food Court,300.0,4.1,50,Indian,Ameerpet,76,mid range,High rated,slow ,Indian,1,16.120485094169734,Medium Popularity
4786,398652,Central Bangalore,Bangalore,Knight Bite,280.0,2.9,80,"American,Continental,Beverages,Desserts",Central Bangalore,51,mid range,below avg rated,Moderate,American,4,12.743902548550073,Medium Popularity
4787,398723,Royapettah,Chennai,Ponnusamy Hotel Royapettah,400.0,4.2,100,"South Indian,Biryani,North Indian,Chettinad",Royapettah,50,mid range,High rated,Moderate,South Indian,4,19.38350617073329,Medium Popularity
4788,398829,Central Kolkata,Kolkata,Aalishan Restaurant & Caterer,200.0,2.9,80,"Biryani,Indian,Desserts",Central Kolkata,47,mid range,below avg rated,Moderate,Biryani,3,12.743902548550073,Medium Popularity
4789,398857,Charminar,Hyderabad,The Kunafa Station,300.0,3.9,100,Desserts,Charminar,39,mid range,avg rated,Fast Delivery,Desserts,1,17.99897001568091,Medium Popularity
4790,398873,Purasawalkam,Chennai,Tropical Fast Food,280.0,2.9,80,"Chinese,Arabian,Indian,Tandoor",Purasawalkam,40,mid range,below avg rated,Fast Delivery,Chinese,4,12.743902548550073,Medium Popularity
4791,398875,Machuabazar,Kolkata,Couch Potato,200.0,4.1,50,"Chinese,Tibetan",Beadon Street,51,mid range,High rated,Moderate,Chinese,2,16.120485094169734,Medium Popularity
4792,398978,Burrabazar,Kolkata,Aadi Bangali Restaurant,300.0,2.9,80,"Bengali,Fast Food,Combo,Thalis",Burrabazar,43,mid range,below avg rated,Moderate,Bengali,4,12.743902548550073,Medium Popularity
4793,398986,Alipore,Kolkata,Kamini Snacks,300.0,2.9,80,Snacks,Alipore,95,mid range,below avg rated,slow ,Snacks,1,12.743902548550073,Medium Popularity
4794,399026,Frazer Town,Bangalore,Donut Hubb,150.0,2.9,80,"Desserts,Beverages",Frazer Town,53,budget,below avg rated,Moderate,Desserts,2,12.743902548550073,Medium Popularity
4795,399108,Swargate,Pune,Chitale Ice Cream,250.0,4.7,20,Ice Cream,Swargate,33,mid range,High rated,Fast Delivery,Ice Cream,1,14.309255457300088,Medium Popularity
4796,399118,Basavanagudi,Bangalore,Nisarga Garden,200.0,4.1,100,"North Indian,South Indian,Chaat,Beverages",Basavanagudi,56,mid range,High rated,slow ,North Indian,4,18.921994119049163,Medium Popularity
4797,399133,Indiranagar,Bangalore,S R Biriyani House,150.0,2.7,20,"Biryani,Indian",Indiranagar,53,budget,below avg rated,Moderate,Biryani,2,8.220210581853243,Less popularity
4798,399153,Kankurgachi,Kolkata,Hunger Bite @99,500.0,2.9,80,Fast Food,Burrabazar,47,premium,below avg rated,Moderate,Fast Food,1,12.743902548550073,Medium Popularity
4799,399171,Paldi & Ambawadi,Ahmedabad,Banana Leaf,500.0,3.9,50,South Indian,Paldi & Ambawadi,45,premium,avg rated,Moderate,South Indian,1,15.33411996762487,Medium Popularity
4800,399189,Navrangpura,Ahmedabad,Kailash Omlet Center,300.0,2.9,80,Indian,Navrangpura,44,mid range,below avg rated,Moderate,Indian,1,12.743902548550073,Medium Popularity
4801,399191,Malleshwaram,Bangalore,Five Star Chicken And Koli Hut,150.0,2.9,80,"Fast Food,Snacks,Kebabs",Malleshwaram,55,budget,below avg rated,Moderate,Fast Food,3,12.743902548550073,Medium Popularity
4802,399267,Himayath Nagar,Hyderabad,Swiss Castle,500.0,4.6,100,"Bakery,Sweets,Desserts",Himayath Nagar,28,premium,High rated,Fast Delivery,Bakery,3,21.229554377469793,Medium Popularity
4803,399277,Kurla,Mumbai,Maxim Restaurant - Kerala Special,300.0,4.2,100,Chinese  Kerala,Kurla,42,mid range,High rated,Moderate,Chinese  Kerala,1,19.38350617073329,Medium Popularity
4804,399291,Lake Town,Kolkata,Domingos Pizza,250.0,2.9,80,Pizzas  Italian-American,Lake Town,82,mid range,below avg rated,slow ,Pizzas  Italian-American,1,12.743902548550073,Medium Popularity
4805,399428,Ruby Area,Kolkata,Mrs. Messy,250.0,2.9,80,"Indian,Chinese",Ruby Area,70,mid range,below avg rated,slow ,Indian,2,12.743902548550073,Medium Popularity
4806,399450,Nsp,Delhi,Village Pizza,200.0,2.9,80,Pizzas,Nsp,51,mid range,below avg rated,Moderate,Pizzas,1,12.743902548550073,Medium Popularity
4807,399514,Chembur,Mumbai,Yogi'S Kitchen,1000.0,4.5,20,"Indian,Chinese,Tandoor",Chembur,52,premium,High rated,Moderate,Indian,3,13.700350969755403,Medium Popularity
4808,399591,Salt Lake,Kolkata,Caravan Cafe,500.0,4.4,500,"Continental,Italian,American",Salt Lake,68,premium,High rated,slow ,Continental,3,27.353066844773405,High Popularity
4809,399608,Rohini,Delhi,Parashar Foods,350.0,3.7,20,"Indian,Tandoor,Snacks,Sweets,North Indian",Rohini,34,mid range,avg rated,Fast Delivery,Indian,5,11.264733019576665,Medium Popularity
4810,399611,Kachiguda,Hyderabad,Hotel Woodside (Veg),200.0,4.5,100,South Indian  North Indian  Chinese,Himayath Nagar,30,mid range,High rated,Fast Delivery,South Indian  North Indian  Chinese,1,20.768042325785668,Medium Popularity
4811,399764,Vishrantwadi,Pune,Magic Bites,300.0,2.9,80,"Indian,Snacks,Fast Food,Chinese,Continental",Vishrantwadi,65,mid range,below avg rated,slow ,Indian,5,12.743902548550073,Medium Popularity
4812,399798,Central Kolkata,Kolkata,Ebites@99,200.0,4.4,50,"Chinese,Indian,North Indian,Salads,Beverages,Desserts",Central Kolkata,47,mid range,High rated,Moderate,Chinese,6,17.300032783987035,Medium Popularity
4813,399836,Koregaon Park,Pune,Hotel Shabnam,300.0,3.8,20,Indian,Koregaon Park,61,mid range,avg rated,slow ,Indian,1,11.569185263349008,Medium Popularity
4814,399838,Indiranagar,Bangalore,Say Cheese! Pizza,400.0,3.4,20,"Pizzas,Italian,Desserts,Pastas",Indiranagar,54,mid range,avg rated,Moderate,Pizzas,4,10.351376288259639,Medium Popularity
4815,399842,Indiranagar,Bangalore,Burgerhaus Gourmet Burgers,600.0,3.9,100,"American,Continental,Beverages,Desserts",Indiranagar,58,premium,avg rated,slow ,American,4,17.99897001568091,Medium Popularity
4816,399904,Sion Koliwada,Mumbai,Hardeep Punjab,600.0,4.3,1000,Indian  Chinese,Matunga Wadala,57,premium,High rated,slow ,Indian  Chinese,1,29.707645551055446,High Popularity
4817,399912,Indiranagar,Bangalore,Wicked Brownies,350.0,2.9,80,"Ice Cream,Desserts,Beverages",Indiranagar,57,mid range,below avg rated,slow ,Ice Cream,3,12.743902548550073,Medium Popularity
4818,400113,Frazer Town,Bangalore,Ymia Naidu Caterers,300.0,2.9,80,"South Indian,Biryani,Chinese,Indian",Frazer Town,55,mid range,below avg rated,Moderate,South Indian,4,12.743902548550073,Medium Popularity
4819,400160,Lower Parel Worli,Mumbai,Tandoori Pizza,500.0,2.9,80,Pizzas  Kebabs  North Indian  Fast Food  Desserts,Sv Road,61,premium,below avg rated,slow ,Pizzas  Kebabs  North Indian  Fast Food  Desserts,1,12.743902548550073,Medium Popularity
4820,400188,Central Bangalore,Bangalore,Snack House,300.0,4.2,50,"Fast Food,Street Food",Central Bangalore,40,mid range,High rated,Fast Delivery,Fast Food,2,16.51366765744217,Medium Popularity
4821,400250,Scruz Bandra East,Mumbai,Al Zaiqa,200.0,2.9,80,Indian  Chinese  Kebabs  Fast Food  Combo,Scruz Bandra East,51,mid range,below avg rated,Moderate,Indian  Chinese  Kebabs  Fast Food  Combo,1,12.743902548550073,Medium Popularity
4822,400308,Vastral,Ahmedabad,Bombay Pavbhaji,200.0,2.9,80,"Snacks,Fast Food",Vastral,51,mid range,below avg rated,Moderate,Snacks,2,12.743902548550073,Medium Popularity
4823,400394,Varachha,Surat,Jk'S Food Corner,200.0,2.9,80,"Chinese,Pizzas",Amroli,71,mid range,below avg rated,slow ,Chinese,2,12.743902548550073,Medium Popularity
4824,400426,Salt Lake,Kolkata,Shanghai Social,400.0,4.2,1000,Chinese  Asian,Salt Lake,62,mid range,High rated,slow ,Chinese  Asian,1,29.016770073123926,High Popularity
4825,400427,Tarnaka  Nacharam & Malkajigiri,Hyderabad,Cupcake Bliss Cake & Desserts,200.0,4.0,20,Bakery  Desserts  Ice Cream,Tarnaka  Nacharam & Malkajigiri,72,mid range,avg rated,slow ,Bakery  Desserts  Ice Cream,1,12.178089750893692,Medium Popularity
4826,400443,Kondhwa,Pune,Shudha Amruttulya,200.0,4.1,20,"North Indian,Maharashtrian,Beverages",Kondhwa,80,mid range,High rated,slow ,North Indian,3,12.482541994666033,Medium Popularity
4827,400493,Powai,Mumbai,Black Rose Falooda And Icecreams,150.0,2.9,80,"Ice Cream,Desserts",Powai,51,budget,below avg rated,Moderate,Ice Cream,2,12.743902548550073,Medium Popularity
4828,400503,Kothrud,Pune,Golden Dragon Chinese & Momo,300.0,2.0,20,Chinese,Kothrud,68,mid range,below avg rated,slow ,Chinese,1,6.089044875446846,Less popularity
4829,400663,Khar West,Mumbai,Ohh My Fudge,100.0,2.9,80,Desserts  Ice Cream,Near Kharghymkhana,68,budget,below avg rated,slow ,Desserts  Ice Cream,1,12.743902548550073,Medium Popularity
4830,400668,Vastral,Ahmedabad,Amdavadi Rasoi,200.0,2.9,80,"Indian,Chinese",Vastral,74,mid range,below avg rated,slow ,Indian,2,12.743902548550073,Medium Popularity
4831,400765,Kothapet & Dilsukhnagar,Hyderabad,Monster Burger,200.0,3.2,20,"Chinese,South Indian,Snacks,Combo,Beverages,Desserts",Kothapet & Dilsukhnagar,75,mid range,avg rated,slow ,Chinese,6,9.742471800714954,Less popularity
4832,400801,Kothrud,Pune,Siily Chilly,250.0,3.3,20,Chinese,Kothrud,52,mid range,avg rated,Moderate,Chinese,1,10.046924044487296,Medium Popularity
4833,400823,Rohini,Delhi,Pao Ji Aamchi Mumbai Se,150.0,3.1,50,"Indian,Snacks,Street Food,Fast Food",Rohini,35,budget,avg rated,Fast Delivery,Indian,4,12.18865946144541,Medium Popularity
4834,400849,Lake Town,Kolkata,Sandwizz,199.0,2.9,80,Fast Food,Lake Town,98,budget,below avg rated,slow ,Fast Food,1,12.743902548550073,Medium Popularity
4835,400882,Banjara Hills,Hyderabad,The Clay Pot,300.0,2.9,80,North Indian,Banjara Hills,74,mid range,below avg rated,slow ,North Indian,1,12.743902548550073,Medium Popularity
4836,400884,Jayanagar,Bangalore,Coal Flame Biriyaani,400.0,2.9,80,"Mughlai,Indian,Biryani,Combo,Andhra,Beverages,Kebabs,Sweets,Hyderabadi,Tandoor",Jayanagar,67,mid range,below avg rated,slow ,Mughlai,10,12.743902548550073,Medium Popularity
4837,400905,Kothrud,Pune,Lucky Chinese,300.0,2.9,80,Chinese,Kothrud,71,mid range,below avg rated,slow ,Chinese,1,12.743902548550073,Medium Popularity
4838,400906,Maninagar,Ahmedabad,Mlf Franco,300.0,2.9,80,"Bakery,Fast Food",Maninagar,48,mid range,below avg rated,Moderate,Bakery,2,12.743902548550073,Medium Popularity
4839,400950,Lake Town,Kolkata,Bangaliyana,300.0,2.9,80,"Bengali,Indian,Chinese",Lake Town,88,mid range,below avg rated,slow ,Bengali,3,12.743902548550073,Medium Popularity
4840,401053,Central Kolkata,Kolkata,New Gharib Nawaz Restaurant,150.0,4.5,50,"Biryani,Chaat,Desserts,Beverages",Central Kolkata,53,budget,High rated,Moderate,Biryani,4,17.693215347259464,Medium Popularity
4841,401069,Kothapet & Dilsukhnagar,Hyderabad,Destino Re Defined,250.0,2.9,80,"Chinese,Indian,Biryani",Kothapet & Dilsukhnagar,49,mid range,below avg rated,Moderate,Chinese,3,12.743902548550073,Medium Popularity
4842,401077,Koregoan Park,Pune,The Chefs Table,500.0,2.9,80,"Indian,Biryani",Koregoan Park,64,premium,below avg rated,slow ,Indian,2,12.743902548550073,Medium Popularity
4843,401160,Shantinagar,Bangalore,Tadka Cafe,300.0,2.9,80,"Indian,Chinese",Shantinagar,57,mid range,below avg rated,slow ,Indian,2,12.743902548550073,Medium Popularity
4844,401186,Indiranagar,Bangalore,Onesta,200.0,3.9,500,"Italian,Desserts,Pizzas,American,Snacks",Cmh Road,57,mid range,avg rated,slow ,Italian,5,24.24476379423097,Medium Popularity
4845,401197,Chembur,Mumbai,China Villa,200.0,4.1,100,Chinese  North Indian  Fast Food  Snacks  Beverages,Chembur,55,mid range,High rated,Moderate,Chinese  North Indian  Fast Food  Snacks  Beverages,1,18.921994119049163,Medium Popularity
4846,401201,Kurla,Mumbai,Taste Corner,200.0,2.9,80,"Tibetan,Biryani,Desserts,Combo",Kurla,37,mid range,below avg rated,Fast Delivery,Tibetan,4,12.743902548550073,Medium Popularity
4847,401212,Kurla,Mumbai,Smoor,300.0,4.0,20,Bakery,Kurla,42,mid range,avg rated,Moderate,Bakery,1,12.178089750893692,Medium Popularity
4848,401240,Scruz Bandra East,Mumbai,Freakin Fried,250.0,3.9,50,Fast Food  Snacks  Beverages  Combo,Scruz Bandra East,52,mid range,avg rated,Moderate,Fast Food  Snacks  Beverages  Combo,1,15.33411996762487,Medium Popularity
4849,401340,Andheri East,Mumbai,Hotel Sunita,250.0,2.9,80,"Chinese,Tandoor,Indian,Biryani,South Indian",Andheri East,59,mid range,below avg rated,slow ,Chinese,5,12.743902548550073,Medium Popularity
4850,401459,Athwa,Surat,Radhe Dhokla,200.0,4.4,500,"Punjabi,Gujarati,Thalis,North Indian,Snacks,Fast Food,Chinese,Biryani,Combo",Athwa,29,mid range,High rated,Fast Delivery,Punjabi,9,27.353066844773405,High Popularity
4851,401500,Nungambakkam,Chennai,Al Baik,500.0,3.3,20,Indian,Nungambakkam,40,premium,avg rated,Fast Delivery,Indian,1,10.046924044487296,Medium Popularity
4852,401639,Marol Sakinaka,Mumbai,Monster Wok,200.0,2.9,80,Chinese,Marol Sakinaka,55,mid range,below avg rated,Moderate,Chinese,1,12.743902548550073,Medium Popularity
4853,401653,Kurla,Mumbai,Fire Wings,350.0,3.9,50,"Barbecue,American,Pizzas,Fast Food,Chinese,Healthy Food",Kurla,37,mid range,avg rated,Fast Delivery,Barbecue,6,15.33411996762487,Medium Popularity
4854,401796,Salt Lake,Kolkata,Down The Lane,800.0,4.3,20,"Continental,Italian,Mexican",Salt Lake,69,premium,High rated,slow ,Continental,3,13.091446482210719,Medium Popularity
4855,401975,Basavanagudi,Bangalore,Chichas,250.0,2.9,80,"Chinese,Indian",Basavanagudi,49,mid range,below avg rated,Moderate,Chinese,2,12.743902548550073,Medium Popularity
4856,402000,Marol Sakinaka,Mumbai,Udupi Veg Fast Food,300.0,2.9,80,"Indian,Chinese,South Indian",Marol Sakinaka,57,mid range,below avg rated,slow ,Indian,3,12.743902548550073,Medium Popularity
4857,402010,Kothapet & Dilsukhnagar,Hyderabad,Cake D'Licious,250.0,3.9,100,"Bakery,Desserts",Kothapet & Dilsukhnagar,50,mid range,avg rated,Moderate,Bakery,2,17.99897001568091,Medium Popularity
4858,402095,Central Bangalore,Bangalore,Kerala Home Food,250.0,2.9,80,"Kerala,Biryani,Seafood",Central Bangalore,47,mid range,below avg rated,Moderate,Kerala,3,12.743902548550073,Medium Popularity
4859,402101,George Town,Chennai,Lassi N Spicy,200.0,3.8,50,"Beverages,Juices,Ice Cream,Snacks,American,Arabian,Grill",Tondiarpet,61,mid range,avg rated,slow ,Beverages,7,14.940937404352438,Medium Popularity
4860,402167,Rohini,Delhi,Dl Roll Bo55,200.0,2.9,80,"Fast Food,Snacks",Rohini,45,mid range,below avg rated,Moderate,Fast Food,2,12.743902548550073,Medium Popularity
4861,402176,South Kolkata,Kolkata,Coffee N Mood,500.0,2.9,80,Beverages,South Kolkata,71,premium,below avg rated,slow ,Beverages,1,12.743902548550073,Medium Popularity
4862,402178,South Kolkata,Kolkata,New Maa Tara Hindu Hotel,300.0,2.9,80,Bengali,South Kolkata,68,mid range,below avg rated,slow ,Bengali,1,12.743902548550073,Medium Popularity
4863,402355,Camp,Pune,Agatya Thali,250.0,2.9,80,"Biryani,Hyderabadi",Camp,33,mid range,below avg rated,Fast Delivery,Biryani,2,12.743902548550073,Medium Popularity
4864,402513,Punjabi Bagh,Delhi,Tandoori Kingdom,500.0,2.9,80,North Indian,Punjabi Bagh,69,premium,below avg rated,slow ,North Indian,1,12.743902548550073,Medium Popularity
4865,402599,Himayath Nagar,Hyderabad,Haldirams,300.0,4.2,100,"Indian,Biryani,Snacks,Fast Food,Beverages",Ground Floor Moti Mahal Market,33,mid range,High rated,Fast Delivery,Indian,5,19.38350617073329,Medium Popularity
4866,402621,Central Bangalore,Bangalore,Maharaja Military Canteen,400.0,3.9,100,South Indian,Central Bangalore,38,mid range,avg rated,Fast Delivery,South Indian,1,17.99897001568091,Medium Popularity
4867,402638,Chembur,Mumbai,Chembur Social,600.0,3.7,100,Indian  Chinese  Fast Food  American  Biryani  Combo,Natraj Compound  Dr C G Road,59,premium,avg rated,slow ,Indian  Chinese  Fast Food  American  Biryani  Combo,1,17.075945912312662,Medium Popularity
4868,402695,Navrangpura,Ahmedabad,The Brooklyn Creamery - Healthy Ice Cream,200.0,2.9,80,"Desserts,Ice Cream,Healthy Food",Near Jain Dairy,37,mid range,below avg rated,Fast Delivery,Desserts,3,12.743902548550073,Medium Popularity
4869,402710,Central Bangalore,Bangalore,Warmoven Cake & Desserts,200.0,4.2,100,"Bakery,Desserts,Ice Cream",Central Bangalore,46,mid range,High rated,Moderate,Bakery,3,19.38350617073329,Medium Popularity
4870,402716,Central Bangalore,Bangalore,Slurpy Shakes,150.0,2.9,80,"Beverages,Ice Cream,Desserts",Central Bangalore,45,budget,below avg rated,Moderate,Beverages,3,12.743902548550073,Medium Popularity
4871,402774,Kurla,Mumbai,Urban Sandwich Co.,350.0,4.4,50,Fast Food,Kurla,41,mid range,High rated,Moderate,Fast Food,1,17.300032783987035,Medium Popularity
4872,402783,Central Bangalore,Bangalore,Kouzina Kafe  The Food Court,200.0,2.9,80,"Bakery,Desserts,Ice Cream,Beverages,Fast Food",Central Bangalore,48,mid range,below avg rated,Moderate,Bakery,5,12.743902548550073,Medium Popularity
4873,402809,Rajouri Garden,Delhi,Nomad Pizza- Traveller Series,700.0,4.2,50,"Pizzas,Beverages,Continental",Rajouri Garden,74,premium,High rated,slow ,Pizzas,3,16.51366765744217,Medium Popularity
4874,402841,Kothrud,Pune,Kouzina Kafe - The Food Court,200.0,2.9,80,"American,Bakery,Beverages,Fast Food,Ice Cream,Desserts",Kothrud,51,mid range,below avg rated,Moderate,American,6,12.743902548550073,Medium Popularity
4875,402864,Himayath Nagar,Hyderabad,La Pino'Z Pizza,400.0,4.0,500,"Pizzas,Italian,Mexican,Desserts,Fast Food,Snacks",Himayath Nagar,33,mid range,avg rated,Fast Delivery,Pizzas,6,24.866424404339458,Medium Popularity
4876,402881,Kothapet & Dilsukhnagar,Hyderabad,Urban Monk Fine Baking,600.0,2.9,80,Fast Food,Kothapet & Dilsukhnagar,73,premium,below avg rated,slow ,Fast Food,1,12.743902548550073,Medium Popularity
4877,402897,Rohini,Delhi,Yummy Bites,300.0,3.8,100,"Indian,Chinese",Rohini,52,mid range,avg rated,Moderate,Indian,2,17.537457963996786,Medium Popularity
4878,402929,Shivaji Nagar,Pune,Box8 - Desi Meals,250.0,3.9,100,"North Indian,Biryani,Combo,Snacks",Sb Road,37,mid range,avg rated,Fast Delivery,North Indian,4,17.99897001568091,Medium Popularity
4879,402930,Shivaji Nagar,Pune,Itminaan Biryani - Dum Pukht,250.0,4.1,20,"North Indian,Biryani,Combo,Snacks",Sb Road,40,mid range,High rated,Fast Delivery,North Indian,4,12.482541994666033,Medium Popularity
4880,402931,Shivaji Nagar,Pune,Mealful Rolls - Meals In A Roll,250.0,2.9,80,"North Indian,Biryani,Combo,Snacks",Sb Road,38,mid range,below avg rated,Fast Delivery,North Indian,4,12.743902548550073,Medium Popularity
4881,402932,Shivaji Nagar,Pune,Leancrust Pizza - Thincrust Experts,350.0,4.0,20,"Pizzas,Italian,Healthy Food",Sb Road,44,mid range,avg rated,Moderate,Pizzas,3,12.178089750893692,Medium Popularity
